Race,Year,URL,race_name,Updated,n,race,type
Tour of Denmark 2021,2021,https://www.nicerodds.co.uk/tour-of-denmark,Who wins Tour of Denmark (Danmark Rundt) 2021?,2021-08-08T20:00:13Z,228,race/tour-of-denmark/2021,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-15T09:00:09Z,78,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-14T23:59:08Z,78,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-14T20:00:09Z,78,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-14T17:00:09Z,78,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-14T09:00:13Z,78,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-13T23:59:12Z,78,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-13T20:00:14Z,78,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-13T17:00:12Z,78,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-13T09:00:15Z,78,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-12T23:59:14Z,78,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-12T20:00:12Z,81,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-12T17:00:15Z,81,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-12T09:00:14Z,81,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-11T23:59:12Z,81,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-11T20:00:17Z,81,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-11T17:00:14Z,81,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-11T09:00:13Z,81,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-10T23:59:14Z,81,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-10T20:00:12Z,81,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-10T17:00:15Z,81,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-10T09:00:14Z,81,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-09T23:59:12Z,81,race/tour-of-oman/2022,GC
Tour of Oman 2022,2022,https://www.nicerodds.co.uk/tour-of-oman,Who wins Tour of Oman 2022?,2022-02-09T20:00:12Z,81,race/tour-of-oman/2022,GC
Tour of the Alps 2021,2021,https://www.nicerodds.co.uk/tour-of-the-alps,Tour of the Alps 2021 - Overall winner,2021-04-23T09:00:09Z,412,race/tour-of-the-alps/2021/,5
Tour of the Alps 2021,2021,https://www.nicerodds.co.uk/tour-of-the-alps,Tour of the Alps 2021 - Overall winner,2021-04-22T23:59:09Z,412,race/tour-of-the-alps/2021/,5
Tour of the Alps 2021,2021,https://www.nicerodds.co.uk/tour-of-the-alps,Tour of the Alps 2021 - Overall winner,2021-04-22T20:00:08Z,412,race/tour-of-the-alps/2021/,5
Tour of the Alps 2021,2021,https://www.nicerodds.co.uk/tour-of-the-alps,Tour of the Alps 2021 - Overall winner,2021-04-22T09:00:10Z,380,race/tour-of-the-alps/2021/,4
Tour of the Alps 2021,2021,https://www.nicerodds.co.uk/tour-of-the-alps,Tour of the Alps 2021 - Overall winner,2021-04-21T23:59:09Z,380,race/tour-of-the-alps/2021/,4
Tour of the Alps 2021,2021,https://www.nicerodds.co.uk/tour-of-the-alps,Tour of the Alps 2021 - Overall winner,2021-04-21T20:00:09Z,380,race/tour-of-the-alps/2021/,4
Tour of the Alps 2021,2021,https://www.nicerodds.co.uk/tour-of-the-alps,Tour of the Alps 2021 - Overall winner,2021-04-21T09:00:13Z,267,race/tour-of-the-alps/2021/,3
Tour of the Alps 2021,2021,https://www.nicerodds.co.uk/tour-of-the-alps,Tour of the Alps 2021 - Overall winner,2021-04-20T23:59:13Z,440,race/tour-of-the-alps/2021/,3
Tour of the Alps 2021,2021,https://www.nicerodds.co.uk/tour-of-the-alps,Tour of the Alps 2021 - Overall winner,2021-04-20T20:00:13Z,436,race/tour-of-the-alps/2021/,3
Tour of the Alps 2021,2021,https://www.nicerodds.co.uk/tour-of-the-alps,Tour of the Alps 2021 - Overall winner,2021-04-20T09:00:34Z,392,race/tour-of-the-alps/2021/,2
Tour of the Alps 2021,2021,https://www.nicerodds.co.uk/tour-of-the-alps,Tour of the Alps 2021 - Overall winner,2021-04-19T23:59:30Z,388,race/tour-of-the-alps/2021/,2
Tour of the Alps 2021,2021,https://www.nicerodds.co.uk/tour-of-the-alps,Tour of the Alps 2021 - Overall winner,2021-04-19T20:00:25Z,388,race/tour-of-the-alps/2021/,2
Tour of the Alps 2021,2021,https://www.nicerodds.co.uk/tour-of-the-alps,Tour of the Alps 2021 - Overall winner,2021-04-19T09:00:29Z,460,race/tour-of-the-alps/2021/,1
Tour of the Alps 2021,2021,https://www.nicerodds.co.uk/tour-of-the-alps,Tour of the Alps 2021 - Overall winner,2021-04-18T23:59:28Z,456,race/tour-of-the-alps/2021/,1
Tour of the Alps 2021,2021,https://www.nicerodds.co.uk/tour-of-the-alps,Tour of the Alps 2021 - Overall winner,2021-04-18T20:00:29Z,432,race/tour-of-the-alps/2021/,1
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Tour of Turkey 2021 - Overall winner,2021-04-11T09:00:19Z,294,race/tour-of-turkey/2021/,1
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Tour of Turkey 2021 - Overall winner,2021-04-10T23:59:20Z,294,race/tour-of-turkey/2021/,1
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-18T09:00:09Z,297,race/tour-of-turkey/2021/,8
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-17T23:59:09Z,297,race/tour-of-turkey/2021/,8
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-17T20:00:09Z,297,race/tour-of-turkey/2021/,8
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-17T09:00:10Z,300,race/tour-of-turkey/2021/,7
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-16T23:59:08Z,300,race/tour-of-turkey/2021/,7
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-16T20:00:09Z,297,race/tour-of-turkey/2021/,7
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-16T09:00:09Z,315,race/tour-of-turkey/2021/,6
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-15T23:59:09Z,312,race/tour-of-turkey/2021/,6
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-15T20:00:10Z,312,race/tour-of-turkey/2021/,6
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-15T09:00:11Z,147,race/tour-of-turkey/2021/,5
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-14T23:59:09Z,333,race/tour-of-turkey/2021/,5
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-14T20:00:09Z,333,race/tour-of-turkey/2021/,5
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-14T09:00:09Z,306,race/tour-of-turkey/2021/,4
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-13T23:59:09Z,306,race/tour-of-turkey/2021/,4
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-13T20:00:10Z,306,race/tour-of-turkey/2021/,4
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-13T09:00:13Z,240,race/tour-of-turkey/2021/,3
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-12T23:59:15Z,303,race/tour-of-turkey/2021/,3
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-12T20:00:30Z,303,race/tour-of-turkey/2021/,3
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-12T09:00:14Z,300,race/tour-of-turkey/2021/,2
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-11T23:59:14Z,300,race/tour-of-turkey/2021/,2
Tour of Turkey 2021,2021,https://www.nicerodds.co.uk/presidential-tour-of-turkey,Unknown,2021-04-11T20:00:13Z,300,race/tour-of-turkey/2021/,2
Tro-Bro Léon 2021,NA,https://www.nicerodds.co.uk/tro-bro-leon,Who wins Tro-Bro Léon 2021?,2021-05-16T09:01:04Z,246,race/tro-bro-leon/2021,1
Tro-Bro Léon 2021,NA,https://www.nicerodds.co.uk/tro-bro-leon,Who wins Tro-Bro Léon 2021?,2021-05-16T00:00:09Z,243,race/tro-bro-leon/2021,1
Tro-Bro Léon 2021,NA,https://www.nicerodds.co.uk/tro-bro-leon,Who wins Tro-Bro Léon 2021?,2021-05-15T20:01:08Z,243,race/tro-bro-leon/2021,1
Tro-Bro Léon 2021,NA,https://www.nicerodds.co.uk/tro-bro-leon,Who wins Tro-Bro Léon 2021?,2021-05-15T17:00:59Z,243,race/tro-bro-leon/2021,1
Trofeo Laigueglia 2021,2021,https://www.nicerodds.co.uk/trofeo-laigueglia,Who wins Trofeo Laigueglia 2021?,2021-03-03T09:00:14Z,480,race/trofeo-laigueglia/2021,1
Trofeo Laigueglia 2021,2021,https://www.nicerodds.co.uk/trofeo-laigueglia,Who wins Trofeo Laigueglia 2021?,2021-03-02T23:59:14Z,480,race/trofeo-laigueglia/2021,1
Trofeo Laigueglia 2021,2021,https://www.nicerodds.co.uk/trofeo-laigueglia,Who wins Trofeo Laigueglia 2021?,2021-03-02T20:00:15Z,351,race/trofeo-laigueglia/2021,1
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-27T09:00:12Z,635,race/uae-tour/2021,7
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-26T23:59:10Z,635,race/uae-tour/2021,7
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-26T20:00:10Z,635,race/uae-tour/2021,7
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-26T09:00:10Z,390,race/uae-tour/2021,6
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-25T23:59:09Z,665,race/uae-tour/2021,6
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-25T20:00:10Z,665,race/uae-tour/2021,6
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-25T09:00:16Z,378,race/uae-tour/2021,5
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-24T23:59:13Z,660,race/uae-tour/2021,5
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-24T20:00:16Z,660,race/uae-tour/2021,5
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-24T09:00:17Z,390,race/uae-tour/2021,4
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-23T23:59:15Z,660,race/uae-tour/2021,4
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-23T20:00:16Z,665,race/uae-tour/2021,4
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-23T09:00:16Z,381,race/uae-tour/2021,3
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-22T23:59:14Z,675,race/uae-tour/2021,3
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-22T20:00:17Z,528,race/uae-tour/2021,3
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-22T09:00:15Z,544,race/uae-tour/2021,2
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-21T23:59:15Z,685,race/uae-tour/2021,2
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-21T20:00:14Z,544,race/uae-tour/2021,2
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-21T09:00:13Z,279,race/uae-tour/2021,1
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-20T23:59:14Z,675,race/uae-tour/2021,1
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-20T20:00:14Z,675,race/uae-tour/2021,1
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-20T09:00:15Z,680,race/uae-tour/2021,1
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-19T23:59:15Z,680,race/uae-tour/2021,1
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-19T20:00:15Z,680,race/uae-tour/2021,1
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-19T09:00:15Z,680,race/uae-tour/2021,1
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-18T23:59:15Z,680,race/uae-tour/2021,1
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-18T20:00:16Z,680,race/uae-tour/2021,1
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-18T09:00:17Z,680,race/uae-tour/2021,1
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-17T23:59:13Z,680,race/uae-tour/2021,1
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-17T20:00:15Z,540,race/uae-tour/2021,1
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-17T09:00:14Z,405,race/uae-tour/2021,1
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-16T23:59:14Z,405,race/uae-tour/2021,1
UAE Tour 2021,2021,https://www.nicerodds.co.uk/uae-tour,UAE Tour 2021 - Overall Winner,2021-02-16T20:00:14Z,405,race/uae-tour/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-12T09:00:15Z,63,race/uec-road-european-championships/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-11T23:59:12Z,63,race/uec-road-european-championships/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-11T20:00:14Z,63,race/uec-road-european-championships/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-11T17:00:13Z,63,race/uec-road-european-championships/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-11T09:00:15Z,63,race/uec-road-european-championships/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-10T23:59:12Z,63,race/uec-road-european-championships/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-10T20:00:15Z,63,race/uec-road-european-championships/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-10T17:00:13Z,63,race/uec-road-european-championships/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-10T09:00:16Z,63,race/uec-road-european-championships/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-09T23:59:13Z,63,race/uec-road-european-championships/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-09T20:00:16Z,63,race/uec-road-european-championships/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-09T17:00:14Z,63,race/uec-road-european-championships/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-09T09:00:17Z,88,race/uec-road-european-championships/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-08T23:59:39Z,88,race/uec-road-european-championships/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-08T20:00:44Z,88,race/uec-road-european-championships/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-08T17:00:42Z,88,race/uec-road-european-championships/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-08T09:00:54Z,88,race/uec-road-european-championships/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-07T23:59:49Z,112,race/uec-road-european-championships/2021,1
European Road Championships 2021,2021,https://www.nicerodds.co.uk/european-road-championships,Odds at European Road Championships 2021,2021-09-07T20:00:52Z,112,race/uec-road-european-championships/2021,1
Volta a Catalunya 2021,2021,https://www.nicerodds.co.uk/volta-a-catalunya,Volta a Catalunya 2021 - Overall winner,2021-03-28T09:00:10Z,655,race/volta-a-catalunya/2021,7
Volta a Catalunya 2021,2021,https://www.nicerodds.co.uk/volta-a-catalunya,Volta a Catalunya 2021 - Overall winner,2021-03-27T23:59:09Z,655,race/volta-a-catalunya/2021,7
Volta a Catalunya 2021,2021,https://www.nicerodds.co.uk/volta-a-catalunya,Volta a Catalunya 2021 - Overall winner,2021-03-27T20:00:15Z,520,race/volta-a-catalunya/2021,7
Volta a Catalunya 2021,2021,https://www.nicerodds.co.uk/volta-a-catalunya,Volta a Catalunya 2021 - Overall winner,2021-03-27T09:00:15Z,720,race/volta-a-catalunya/2021,6
Volta a Catalunya 2021,2021,https://www.nicerodds.co.uk/volta-a-catalunya,Volta a Catalunya 2021 - Overall winner,2021-03-26T23:59:15Z,715,race/volta-a-catalunya/2021,6
Volta a Catalunya 2021,2021,https://www.nicerodds.co.uk/volta-a-catalunya,Volta a Catalunya 2021 - Overall winner,2021-03-26T20:00:14Z,715,race/volta-a-catalunya/2021,6
Volta a Catalunya 2021,2021,https://www.nicerodds.co.uk/volta-a-catalunya,Volta a Catalunya 2021 - Overall winner,2021-03-26T09:00:22Z,640,race/volta-a-catalunya/2021,5
Volta a Catalunya 2021,2021,https://www.nicerodds.co.uk/volta-a-catalunya,Volta a Catalunya 2021 - Overall winner,2021-03-25T23:59:17Z,640,race/volta-a-catalunya/2021,5
Volta a Catalunya 2021,2021,https://www.nicerodds.co.uk/volta-a-catalunya,Volta a Catalunya 2021 - Overall winner,2021-03-25T20:00:17Z,381,race/volta-a-catalunya/2021,5
Volta a Catalunya 2021,2021,https://www.nicerodds.co.uk/volta-a-catalunya,Volta a Catalunya 2021 - Overall winner,2021-03-25T09:00:27Z,670,race/volta-a-catalunya/2021,4
Volta a Catalunya 2021,2021,https://www.nicerodds.co.uk/volta-a-catalunya,Volta a Catalunya 2021 - Overall winner,2021-03-24T23:59:21Z,670,race/volta-a-catalunya/2021,4
Volta a Catalunya 2021,2021,https://www.nicerodds.co.uk/volta-a-catalunya,Volta a Catalunya 2021 - Overall winner,2021-03-24T20:00:25Z,297,race/volta-a-catalunya/2021,4
Volta a Catalunya 2021,2021,https://www.nicerodds.co.uk/volta-a-catalunya,Volta a Catalunya 2021 - Overall winner,2021-03-24T09:00:27Z,625,race/volta-a-catalunya/2021,3
